arm,seed,capability,layer,source,is_primary,participation_ratio_centered,participation_ratio_uncentered,direction_norm,heldout_cohens_d,n_pairs
SEM,0,MATH,24,train_templates,False,48.46367458189915,2.2971784399287087,54.798988342285156,9.774126052856445,200
SEM,0,MATH,25,train_templates,False,52.201617202025524,2.5191848954241443,59.74025344848633,9.972862243652344,200
SEM,0,MATH,26,train_templates,False,51.19395347443914,2.8411080530250383,61.548831939697266,9.584221839904785,200
SEM,0,MATH,27,train_templates,False,48.54643692411643,2.898628520311392,69.89741516113281,8.200061798095703,200
SEM,0,MATH,28,train_templates,False,45.786556511127436,3.531370497941415,63.333736419677734,5.27142333984375,200
SEM,0,MATH,0,heldout_templates,True,,,0.0,,100
SEM,0,MATH,1,heldout_templates,True,4.264017274962946,4.534815071208248,0.22782166302204132,2.5216329097747803,100
SEM,0,MATH,2,heldout_templates,True,6.721406824167994,5.117210275166025,0.47753968834877014,2.699000120162964,100
SEM,0,MATH,3,heldout_templates,True,4.503928716926866,4.246093852502334,0.9303106665611267,1.5389891862869263,100
SEM,0,MATH,4,heldout_templates,True,6.090394463791238,4.295406153859819,2.185429811477661,2.7232344150543213,100
SEM,0,MATH,5,heldout_templates,True,6.787413559442703,4.490415703981975,2.297636032104492,2.8556175231933594,100
SEM,0,MATH,6,heldout_templates,True,5.94109090455907,5.332350583952902,2.544179677963257,3.401052474975586,100
SEM,0,MATH,7,heldout_templates,True,5.402638512358258,4.846391275608945,2.7713403701782227,3.650130033493042,100
SEM,0,MATH,8,heldout_templates,True,5.816639448226487,4.851206779725336,2.696580410003662,4.077524185180664,100
SEM,0,MATH,9,heldout_templates,True,4.773228623529694,4.7913114410467825,2.4121978282928467,4.001815319061279,100
SEM,0,MATH,10,heldout_templates,True,4.529118895504545,4.729541796341019,2.5370709896087646,4.3667473793029785,100
SEM,0,MATH,11,heldout_templates,True,5.266768834074932,4.792725336219656,3.1021580696105957,5.4528584480285645,100
SEM,0,MATH,12,heldout_templates,True,7.259332666368451,1.2698902398447272,21.403982162475586,11.437804222106934,100
SEM,0,MATH,13,heldout_templates,True,8.162080185058779,1.295844853092799,18.469396591186523,11.568938255310059,100
SEM,0,MATH,14,heldout_templates,True,9.177016483159539,1.308845988406616,18.697799682617188,12.373652458190918,100
SEM,0,MATH,15,heldout_templates,True,9.147322196119445,1.3001767027217357,18.509565353393555,11.692329406738281,100
SEM,0,MATH,16,heldout_templates,True,12.06002856268926,1.3299205762287336,17.640138626098633,11.758401870727539,100
SEM,0,MATH,17,heldout_templates,True,21.31313231637797,1.4031923165343974,20.257966995239258,13.803868293762207,100
SEM,0,MATH,18,heldout_templates,True,26.59439686917884,1.471819999583264,21.78622055053711,14.210616111755371,100
SEM,0,MATH,19,heldout_templates,True,29.947704116925305,1.5236005334153369,25.433073043823242,13.331254959106445,100
SEM,0,MATH,20,heldout_templates,True,29.44729111564659,1.4965048573618975,27.53721809387207,12.860551834106445,100
SEM,0,MATH,21,heldout_templates,True,35.265006028089886,1.695092075940923,33.248199462890625,11.478342056274414,100
SEM,0,MATH,22,heldout_templates,True,34.476275388800346,1.9964780800794393,38.3883056640625,10.486139297485352,100
SEM,0,MATH,23,heldout_templates,True,32.956785520244516,2.1194939608936476,44.32599639892578,10.290454864501953,100
SEM,0,MATH,24,heldout_templates,True,33.88102300899182,2.2335211410986506,49.96956253051758,9.956121444702148,100
SEM,0,MATH,25,heldout_templates,True,35.966283139690425,2.4190217608887563,54.656009674072266,10.147565841674805,100
SEM,0,MATH,26,heldout_templates,True,35.24816912007635,2.7025185745085434,56.72433090209961,9.665802001953125,100
SEM,0,MATH,27,heldout_templates,True,33.89385432271079,2.757671212406349,64.68458557128906,8.174002647399902,100
SEM,0,MATH,28,heldout_templates,True,27.550860182744692,3.843602151060994,52.98808288574219,8.00784683227539,100
SEM,0,CODE,0,train_templates,False,1.0000000000000058,1.0,0.005228630732744932,0.0,200
SEM,0,CODE,1,train_templates,False,1.0767229962193905,1.103143692350111,0.18713615834712982,0.8803920149803162,200
SEM,0,CODE,2,train_templates,False,1.212711103205367,1.298241743380871,0.3606970012187958,2.0344326496124268,200
SEM,0,CODE,3,train_templates,False,2.3572372253964664,2.664384591689726,0.8959598541259766,0.85506272315979,200
SEM,0,CODE,4,train_templates,False,4.385392046838481,4.048262827415401,2.6802587509155273,2.4031710624694824,200
SEM,0,CODE,5,train_templates,False,3.8045822064555535,4.068579693571775,2.6368134021759033,2.510072946548462,200
SEM,0,CODE,6,train_templates,False,4.700416527646705,4.66097430534682,2.8645691871643066,2.8620076179504395,200
SEM,0,CODE,7,train_templates,False,4.123750290247684,4.503981060042764,2.8334546089172363,3.150503635406494,200
SEM,0,CODE,8,train_templates,False,3.855334570909767,4.356407193879239,3.014356851577759,3.4460301399230957,200
SEM,0,CODE,9,train_templates,False,3.8562370724120174,4.391232833418494,2.774020195007324,3.1488137245178223,200
SEM,0,CODE,10,train_templates,False,3.9905182093370035,4.371656679415455,2.992159128189087,3.475992441177368,200
SEM,0,CODE,11,train_templates,False,4.849501341344097,4.595215617380908,3.6830837726593018,5.001287460327148,200
SEM,0,CODE,12,train_templates,False,8.830143838344329,1.2449601017869596,23.714998245239258,7.084430694580078,200
SEM,0,CODE,13,train_templates,False,9.128819514931378,1.2934644904915047,20.119565963745117,8.862011909484863,200
SEM,0,CODE,14,train_templates,False,8.912513891451155,1.2704759500263227,21.17129135131836,9.40943717956543,200
SEM,0,CODE,15,train_templates,False,8.880228478798768,1.308385506318627,20.174514770507812,9.033980369567871,200
SEM,0,CODE,16,train_templates,False,8.437010151038093,1.2883264617289318,19.77203941345215,9.256413459777832,200
SEM,0,CODE,17,train_templates,False,10.537728785691888,1.2718785594716753,21.987062454223633,10.279294967651367,200
SEM,0,CODE,18,train_templates,False,11.63796901758537,1.283999495656616,22.87378692626953,9.689496040344238,200
SEM,0,CODE,19,train_templates,False,11.96592642463484,1.291577661093243,24.635520935058594,9.521268844604492,200
SEM,0,CODE,20,train_templates,False,9.151358204030524,1.267359087356834,28.720394134521484,10.010231018066406,200
SEM,0,CODE,21,train_templates,False,12.11778170784286,1.2855800120217684,33.57783889770508,9.84054183959961,200
SEM,0,CODE,22,train_templates,False,12.549194793752457,1.3233494278554772,38.903202056884766,9.101473808288574,200
SEM,0,CODE,23,train_templates,False,13.389194537077937,1.339102986642421,45.459007263183594,8.842637062072754,200
SEM,0,CODE,24,train_templates,False,11.913581809924095,1.3812575386552874,51.201148986816406,8.729283332824707,200
SEM,0,CODE,25,train_templates,False,14.284314168146146,1.367112062385997,60.17499923706055,8.857356071472168,200
SEM,0,CODE,26,train_templates,False,14.657119512878108,1.4877340453094963,60.461788177490234,8.382434844970703,200
SEM,0,CODE,27,train_templates,False,15.34355563667277,1.5315752478199094,65.89728546142578,8.289591789245605,200
SEM,0,CODE,28,train_templates,False,19.51694830738008,1.4773231440804986,65.58324432373047,6.96429967880249,200
SEM,0,CODE,0,heldout_templates,True,,,0.0,,90
SEM,0,CODE,1,heldout_templates,True,6.943395979068743,5.65395411265716,0.14599578082561493,1.6806952953338623,90
SEM,0,CODE,2,heldout_templates,True,8.141695488360256,6.824882346805411,0.2918311059474945,2.5038845539093018,90
SEM,0,CODE,3,heldout_templates,True,4.683467322803642,4.690433355980446,0.6837108135223389,1.2556586265563965,90
SEM,0,CODE,4,heldout_templates,True,6.829041891692264,3.9891473385409575,2.263887882232666,2.612825870513916,90
SEM,0,CODE,5,heldout_templates,True,7.394425296197869,4.264904650029489,2.2868828773498535,2.790221691131592,90
SEM,0,CODE,6,heldout_templates,True,5.898243673671479,4.548066287973203,2.58363938331604,3.2195262908935547,90
SEM,0,CODE,7,heldout_templates,True,5.659209516413831,4.4135918855768965,2.596266746520996,3.467376947402954,90
SEM,0,CODE,8,heldout_templates,True,6.072911199330878,4.651060137410896,2.626771926879883,4.164871692657471,90
SEM,0,CODE,9,heldout_templates,True,5.5104340253307456,4.601407411892327,2.4441637992858887,4.088834762573242,90
SEM,0,CODE,10,heldout_templates,True,5.848041598205903,4.382774556686662,2.6264238357543945,4.2998046875,90
SEM,0,CODE,11,heldout_templates,True,7.27663658606131,4.427792338421864,3.2670741081237793,5.800270080566406,90
SEM,0,CODE,12,heldout_templates,True,5.570481528250987,1.2710931315472527,19.565683364868164,7.405889511108398,90
SEM,0,CODE,13,heldout_templates,True,7.338670365588983,1.2833618173023964,17.345705032348633,9.471113204956055,90
SEM,0,CODE,14,heldout_templates,True,7.588944206646116,1.254135155207391,18.278560638427734,10.076197624206543,90
SEM,0,CODE,15,heldout_templates,True,8.091081489870145,1.286499769769995,17.44692611694336,9.696325302124023,90
SEM,0,CODE,16,heldout_templates,True,8.207897000399788,1.2522482763759522,17.133298873901367,9.899333000183105,90
SEM,0,CODE,17,heldout_templates,True,10.046147541383148,1.2397274198229065,19.602750778198242,11.048666954040527,90
SEM,0,CODE,18,heldout_templates,True,10.67798588949716,1.256160409947798,20.263545989990234,10.482998847961426,90
SEM,0,CODE,19,heldout_templates,True,10.863689507508504,1.2667459211768446,21.66819953918457,10.302712440490723,90
SEM,0,CODE,20,heldout_templates,True,10.48564450157405,1.2214997608027367,25.536853790283203,10.735658645629883,90
SEM,0,CODE,21,heldout_templates,True,11.84780823848072,1.2522984726881548,29.820415496826172,10.564123153686523,90
SEM,0,CODE,22,heldout_templates,True,12.154917048231162,1.2816329978966885,34.22158432006836,9.780193328857422,90
SEM,0,CODE,23,heldout_templates,True,12.479946099963994,1.293230877630213,40.27253723144531,9.518552780151367,90
SEM,0,CODE,24,heldout_templates,True,13.19476554142897,1.3170722569687803,45.188175201416016,9.483355522155762,90
SEM,0,CODE,25,heldout_templates,True,13.922983421141057,1.32222550887018,53.05116271972656,9.650394439697266,90
SEM,0,CODE,26,heldout_templates,True,15.22650557344953,1.422694139447837,53.59199142456055,9.228730201721191,90
SEM,0,CODE,27,heldout_templates,True,16.03704833536339,1.4638996315980195,58.46522903442383,9.112215042114258,90
SEM,0,CODE,28,heldout_templates,True,13.477740649636786,1.5203653091486522,56.92560577392578,7.9008002281188965,90
SEM,1,MATH,0,train_templates,False,,,0.0,,200
SEM,1,MATH,1,train_templates,False,3.4083511082126576,3.2167713823239175,0.22821995615959167,1.026399850845337,200
SEM,1,MATH,2,train_templates,False,8.125199860976673,4.117934779615363,0.6067432165145874,2.200132369995117,200
SEM,1,MATH,3,train_templates,False,4.609539011572623,4.218117824582643,1.0707452297210693,1.174407958984375,200
SEM,1,MATH,4,train_templates,False,8.497470701839951,4.112284363417603,2.624678611755371,3.3001341819763184,200
SEM,1,MATH,5,train_templates,False,8.90045822413386,4.333148546602776,2.761704921722412,3.3911986351013184,200
SEM,1,MATH,6,train_templates,False,9.726936273714276,4.736887322464485,2.7489702701568604,2.9313583374023438,200
SEM,1,MATH,7,train_templates,False,9.957443923773937,4.666235972149573,2.7135281562805176,2.9842822551727295,200
SEM,1,MATH,8,train_templates,False,11.151418294185202,4.347578937953134,2.7826955318450928,3.0797111988067627,200
SEM,1,MATH,9,train_templates,False,9.216661215348722,4.738609644318126,2.4999427795410156,2.8092987537384033,200
SEM,1,MATH,10,train_templates,False,9.444637188115285,5.173957542385329,2.466256618499756,3.424637794494629,200
SEM,1,MATH,11,train_templates,False,10.411465545687628,4.734568564023311,2.9211933612823486,5.350493431091309,200
SEM,1,MATH,12,train_templates,False,6.444272276846988,1.1767696217801606,20.67900848388672,5.780172348022461,200
SEM,1,MATH,13,train_templates,False,7.978377515859146,1.1902887320285724,18.33900260925293,7.209500312805176,200
SEM,1,MATH,14,train_templates,False,9.865468883357597,1.1863299361786936,19.463973999023438,8.382804870605469,200
SEM,1,MATH,15,train_templates,False,10.476089848588718,1.18553778428315,19.31218147277832,8.37946605682373,200
SEM,1,MATH,16,train_templates,False,18.991460271181964,1.252743720729261,17.498876571655273,8.505667686462402,200
SEM,1,MATH,17,train_templates,False,30.858261020216332,1.296859810084207,21.727977752685547,9.043983459472656,200
SEM,1,MATH,18,train_templates,False,33.54487878938083,1.3885416466916927,22.802474975585938,9.412145614624023,200
SEM,1,MATH,19,train_templates,False,34.059696908775585,1.44286718634691,27.291715621948242,8.86622142791748,200
SEM,1,MATH,20,train_templates,False,33.72341738666196,1.4273620029983438,30.526697158813477,8.754485130310059,200
SEM,1,MATH,21,train_templates,False,48.983023409794264,1.7669897935924432,35.01409912109375,8.783221244812012,200
SEM,1,MATH,22,train_templates,False,48.315833437111195,2.138291672609048,39.401268005371094,8.736455917358398,200
SEM,1,MATH,23,train_templates,False,49.81614172515453,2.2246205067324194,45.29887771606445,8.29436206817627,200
SEM,1,MATH,24,train_templates,False,49.493301234521596,2.3003329854785566,51.624324798583984,8.09721851348877,200
SEM,1,MATH,25,train_templates,False,53.01649187008141,2.4508959025808483,57.21608352661133,8.09035873413086,200
SEM,1,MATH,26,train_templates,False,52.780585825919104,2.7210660550081953,59.1997184753418,7.670849323272705,200
SEM,1,MATH,27,train_templates,False,52.91370265378634,2.780389231866173,67.14627075195312,7.046707630157471,200
SEM,1,MATH,28,train_templates,False,42.020347109335994,3.169113778250545,66.1275405883789,5.801795482635498,200
SEM,1,MATH,0,heldout_templates,True,,,0.0,,100
SEM,1,MATH,1,heldout_templates,True,3.6679360818243336,4.421995693332761,0.20120187103748322,2.3302903175354004,100
SEM,1,MATH,2,heldout_templates,True,6.658735770272364,5.659248052685535,0.4707132875919342,2.6621901988983154,100
SEM,1,MATH,3,heldout_templates,True,4.6123169010387794,5.053979632525938,0.7529653906822205,1.8921517133712769,100
SEM,1,MATH,4,heldout_templates,True,7.637695153576393,4.59964559108233,2.3153538703918457,3.5621304512023926,100
SEM,1,MATH,5,heldout_templates,True,7.662794838813431,4.722728731353796,2.4651708602905273,3.5071401596069336,100
SEM,1,MATH,6,heldout_templates,True,6.9239731333454655,5.4403412278991645,2.506922721862793,3.223346471786499,100
SEM,1,MATH,7,heldout_templates,True,7.126717857192248,5.319769359847927,2.49240779876709,3.301621913909912,100
SEM,1,MATH,8,heldout_templates,True,7.729483942199062,5.440722346722763,2.433892250061035,3.8941473960876465,100
SEM,1,MATH,9,heldout_templates,True,7.3907746584517025,5.578420379289328,2.2395620346069336,3.8422229290008545,100
SEM,1,MATH,10,heldout_templates,True,7.328648894795788,5.698139577591902,2.242518186569214,4.318430423736572,100
SEM,1,MATH,11,heldout_templates,True,8.000563328706749,5.337653283998635,2.653524875640869,5.427613735198975,100
SEM,1,MATH,12,heldout_templates,True,3.5616351210109785,1.2743431883030996,17.087488174438477,5.966037750244141,100
SEM,1,MATH,13,heldout_templates,True,4.710664160388503,1.272057458809791,15.708359718322754,7.403233528137207,100
SEM,1,MATH,14,heldout_templates,True,6.00697883172922,1.2760674655189554,16.646615982055664,8.723174095153809,100
SEM,1,MATH,15,heldout_templates,True,5.720750409691297,1.268795714011982,16.671194076538086,8.725996971130371,100
SEM,1,MATH,16,heldout_templates,True,8.369282308281175,1.3224983641635464,15.182759284973145,8.905847549438477,100
SEM,1,MATH,17,heldout_templates,True,13.280939349903,1.3404698519622207,19.078516006469727,9.483109474182129,100
SEM,1,MATH,18,heldout_templates,True,17.683618443856822,1.430341807369555,20.14834213256836,9.98934268951416,100
SEM,1,MATH,19,heldout_templates,True,20.443574222344353,1.4688152982074292,24.226871490478516,9.228699684143066,100
SEM,1,MATH,20,heldout_templates,True,21.4577423286958,1.443441805617789,27.33243751525879,9.07346248626709,100
SEM,1,MATH,21,heldout_templates,True,33.445269235073646,1.786672047078314,31.124710083007812,9.114640235900879,100
SEM,1,MATH,22,heldout_templates,True,35.427585478614574,2.1606397281570704,35.109519958496094,9.059348106384277,100
SEM,1,MATH,23,heldout_templates,True,35.6554880100558,2.2496244360249538,40.486778259277344,8.56215763092041,100
SEM,1,MATH,24,heldout_templates,True,36.17294615210378,2.3248809327412316,46.26443862915039,8.317946434020996,100
SEM,1,MATH,25,heldout_templates,True,37.68900820309959,2.435155458563858,51.388431549072266,8.372920989990234,100
SEM,1,MATH,26,heldout_templates,True,36.48383128359582,2.7029134175053082,53.577274322509766,7.8431878089904785,100
SEM,1,MATH,27,heldout_templates,True,35.72515292421073,2.7452285473603877,61.05894088745117,7.060267448425293,100
SEM,1,MATH,28,heldout_templates,True,25.873370865955124,3.362504537063298,56.621124267578125,6.388935089111328,100
SEM,1,CODE,0,train_templates,False,1.0000000000000104,1.0,0.004798256326466799,,200
SEM,1,CODE,1,train_templates,False,1.0907003627343337,1.113024292731037,0.16313043236732483,1.1707167625427246,200
SEM,1,CODE,2,train_templates,False,1.2487758543441765,1.33396803585206,0.3316648602485657,2.1863327026367188,200
SEM,1,CODE,3,train_templates,False,2.3409790425535815,2.603090533918337,0.7906141877174377,1.1788054704666138,200
SEM,1,CODE,4,train_templates,False,4.428754822448069,4.656807208165153,2.3456008434295654,3.396271228790283,200
SEM,1,CODE,5,train_templates,False,4.084039409632969,4.523174172322874,2.5206668376922607,3.103743553161621,200
SEM,1,CODE,6,train_templates,False,4.373793425190035,4.477975888121464,2.745800495147705,2.4971718788146973,200
SEM,1,CODE,7,train_templates,False,3.590025751458875,4.113095195088431,2.7158138751983643,2.620115041732788,200
SEM,1,CODE,8,train_templates,False,3.582960112044521,4.090833392941122,2.893756151199341,2.752100706100464,200
SEM,1,CODE,9,train_templates,False,3.222274010638785,3.9031603049545733,2.7284247875213623,2.7381770610809326,200
SEM,1,CODE,10,train_templates,False,3.1733285134506533,3.931409630201934,2.8302862644195557,3.529752254486084,200
SEM,1,CODE,11,train_templates,False,3.997056337568414,4.524285795622754,3.218087911605835,4.388345241546631,200
SEM,1,CODE,12,train_templates,False,6.2593870508780745,1.2528969991052585,19.87105941772461,5.8197431564331055,200
SEM,1,CODE,13,train_templates,False,6.552680684235978,1.282411715217952,17.900583267211914,7.848805904388428,200
SEM,1,CODE,14,train_templates,False,6.758541305145324,1.2477985063608388,19.299684524536133,8.09566593170166,200
SEM,1,CODE,15,train_templates,False,6.331991779398634,1.3041724174818317,18.08161163330078,8.187637329101562,200
SEM,1,CODE,16,train_templates,False,6.40607254944298,1.286954749760185,17.81085205078125,8.57406997680664,200
SEM,1,CODE,17,train_templates,False,8.276381458676767,1.216324334598059,22.515933990478516,9.513906478881836,200
SEM,1,CODE,18,train_templates,False,8.877337191606278,1.248647683705209,22.171897888183594,9.465497970581055,200
SEM,1,CODE,19,train_templates,False,9.300203149618222,1.2873206523811556,23.114835739135742,9.519912719726562,200
SEM,1,CODE,20,train_templates,False,6.726935036022015,1.2467271185873154,28.531436920166016,9.958003044128418,200
SEM,1,CODE,21,train_templates,False,9.65712813109452,1.317101907483305,31.63486099243164,9.604801177978516,200
SEM,1,CODE,22,train_templates,False,10.612203304499193,1.3850219221216695,36.128013610839844,9.09194564819336,200
SEM,1,CODE,23,train_templates,False,10.800740773331333,1.457601922030307,40.3635139465332,8.722474098205566,200
SEM,1,CODE,24,train_templates,False,10.231548250692553,1.5087543309537055,45.42015075683594,8.7571382522583,200
SEM,1,CODE,25,train_templates,False,11.68551101780182,1.472109745037686,54.096649169921875,8.8047513961792,200
SEM,1,CODE,26,train_templates,False,12.206062099139567,1.5831574111634834,55.65501022338867,8.45193099975586,200
SEM,1,CODE,27,train_templates,False,12.198342914266929,1.6166660194548186,62.114070892333984,8.386028289794922,200
SEM,1,CODE,28,train_templates,False,17.85625131884421,1.5334205893401593,66.79026794433594,7.758067607879639,200
SEM,1,CODE,0,heldout_templates,True,,,0.0,,90
SEM,1,CODE,1,heldout_templates,True,6.3991574774196724,5.1182452636666955,0.14967624843120575,1.5761611461639404,90
SEM,1,CODE,2,heldout_templates,True,7.109366940779308,6.348180638028876,0.28626498579978943,2.160400390625,90
SEM,1,CODE,3,heldout_templates,True,3.3551621481821816,2.9556394163589057,0.8738264441490173,1.140505313873291,90
SEM,1,CODE,4,heldout_templates,True,5.995868745590957,3.6715021376155415,2.335651159286499,3.1057372093200684,90
SEM,1,CODE,5,heldout_templates,True,5.507334197765744,3.481538012699775,2.5683388710021973,2.8433618545532227,90
SEM,1,CODE,6,heldout_templates,True,4.827912875031018,3.720328975369219,2.5988314151763916,2.6942152976989746,90
SEM,1,CODE,7,heldout_templates,True,4.847833611195863,3.6927099556025866,2.5352072715759277,2.822252035140991,90
SEM,1,CODE,8,heldout_templates,True,5.56383277585867,3.6542701828436486,2.6629931926727295,2.8160877227783203,90
SEM,1,CODE,9,heldout_templates,True,5.364528309768043,3.469050910248386,2.6523423194885254,2.6579627990722656,90
SEM,1,CODE,10,heldout_templates,True,5.7046146510361915,3.591269828055375,2.690666913986206,3.071218490600586,90
SEM,1,CODE,11,heldout_templates,True,6.967331230117375,4.05755033967288,2.9940896034240723,4.176630973815918,90
SEM,1,CODE,12,heldout_templates,True,4.034044221104788,1.3028859477549894,15.68379020690918,6.4658122062683105,90
SEM,1,CODE,13,heldout_templates,True,5.777084506568665,1.2771474765155906,15.050270080566406,8.713762283325195,90
SEM,1,CODE,14,heldout_templates,True,6.141974776399077,1.2439600864948486,16.14161491394043,8.869384765625,90
SEM,1,CODE,15,heldout_templates,True,6.640620567664253,1.2858025239761564,15.21832275390625,9.11438274383545,90
SEM,1,CODE,16,heldout_templates,True,7.681015115222972,1.2548751551156567,15.097227096557617,9.362817764282227,90
SEM,1,CODE,17,heldout_templates,True,8.439088950766745,1.2009026324747714,19.86407470703125,10.18998908996582,90
SEM,1,CODE,18,heldout_templates,True,9.489145057054094,1.2396481583424959,19.35788917541504,10.376839637756348,90
SEM,1,CODE,19,heldout_templates,True,10.19397778669705,1.2843912621546774,20.161420822143555,10.514815330505371,90
SEM,1,CODE,20,heldout_templates,True,9.425162313322195,1.2104773654899912,25.271896362304688,10.684273719787598,90
SEM,1,CODE,21,heldout_templates,True,10.838836389039828,1.298535308874979,27.69669532775879,10.33124828338623,90
SEM,1,CODE,22,heldout_templates,True,11.330179611489235,1.3601103174228912,31.522844314575195,9.813916206359863,90
SEM,1,CODE,23,heldout_templates,True,11.987529448753817,1.4205571008232059,35.1579704284668,9.38513469696045,90
SEM,1,CODE,24,heldout_templates,True,12.873031974482302,1.4405252075758685,39.649837493896484,9.417147636413574,90
SEM,1,CODE,25,heldout_templates,True,13.555671040778945,1.4205695346449865,47.34934997558594,9.345353126525879,90
SEM,1,CODE,26,heldout_templates,True,14.190426491802292,1.5159838990183647,49.08523178100586,9.058916091918945,90
SEM,1,CODE,27,heldout_templates,True,14.95634034353098,1.5390216413889997,54.958316802978516,8.968077659606934,90
SEM,1,CODE,28,heldout_templates,True,15.210019082623784,1.5568859804881379,59.12681198120117,8.154119491577148,90
PW_XT,0,MATH,0,train_templates,False,,,0.0,,200
PW_XT,0,MATH,1,train_templates,False,4.0940455880656845,1.7674088300101038,1.8274147510528564,13.127808570861816,200
PW_XT,0,MATH,2,train_templates,False,4.80217125578491,1.536646057549259,3.3675484657287598,20.714797973632812,200
PW_XT,0,MATH,3,train_templates,False,5.596152265193678,1.3752890562411852,6.353662490844727,7.580704212188721,200
PW_XT,0,MATH,4,train_templates,False,6.121235798702876,1.5372998459765193,8.332552909851074,10.036726951599121,200
PW_XT,0,MATH,5,train_templates,False,6.961370751582201,1.5409952291356752,8.156157493591309,9.0107421875,200
PW_XT,0,MATH,6,train_templates,False,7.071383856125103,1.40024917051612,10.30136775970459,9.917649269104004,200
PW_XT,0,MATH,7,train_templates,False,7.493070827079921,1.4975043090074684,9.930559158325195,10.41231918334961,200
PW_XT,0,MATH,8,train_templates,False,7.325862772376742,1.499115202916979,9.911849021911621,12.645241737365723,200
PW_XT,0,MATH,9,train_templates,False,6.960532269551574,1.4434746841110115,10.229680061340332,16.030546188354492,200
PW_XT,0,MATH,10,train_templates,False,5.388801490084381,1.3777871931385601,11.52713394165039,19.79850196838379,200
PW_XT,0,MATH,11,train_templates,False,6.854680392885499,1.2827233875323067,14.76455020904541,16.130661010742188,200
PW_XT,0,MATH,12,train_templates,False,5.178211844612233,1.2659071361893115,16.579303741455078,23.21215057373047,200
PW_XT,0,MATH,13,train_templates,False,4.087414260257277,1.2243606027502183,17.07592010498047,26.8221435546875,200
PW_XT,0,MATH,14,train_templates,False,3.400540925895132,1.1934792614216982,21.589096069335938,29.944534301757812,200
PW_XT,0,MATH,15,train_templates,False,2.7629964561919977,1.17524116486857,22.310516357421875,35.107444763183594,200
PW_XT,0,MATH,16,train_templates,False,4.749663662864018,1.2699692526411785,21.46272087097168,31.517839431762695,200
PW_XT,0,MATH,17,train_templates,False,7.676330623919016,1.4175655209458535,24.27934455871582,27.977136611938477,200
PW_XT,0,MATH,18,train_templates,False,10.390990318304539,1.5177606366252812,25.584758758544922,27.7651424407959,200
PW_XT,0,MATH,19,train_templates,False,14.005013665708338,1.6148575177625535,28.654783248901367,26.9137020111084,200
PW_XT,0,MATH,20,train_templates,False,14.439114620926517,1.68533511423262,28.718528747558594,22.699146270751953,200
PW_XT,0,MATH,21,train_templates,False,23.021335206936907,1.875565779858592,33.36850357055664,18.668224334716797,200
PW_XT,0,MATH,22,train_templates,False,31.856233007473584,2.260678507354489,37.84739303588867,15.611784934997559,200
PW_XT,0,MATH,23,train_templates,False,35.166666066821485,2.3273116889156804,45.42502212524414,15.011584281921387,200
PW_XT,0,MATH,24,train_templates,False,37.473971137380126,2.48716938825502,50.56298828125,13.99299430847168,200
PW_XT,0,MATH,25,train_templates,False,40.57946168049083,2.4806924338918908,58.606258392333984,13.83398723602295,200
PW_XT,0,MATH,26,train_templates,False,41.7333237167078,2.8300361303224912,60.03062438964844,12.479403495788574,200
PW_XT,0,MATH,27,train_templates,False,45.49525884419523,2.9940084227759134,66.93099975585938,10.51777458190918,200
PW_XT,0,MATH,28,train_templates,False,42.49311354779057,3.4060684170139592,62.2571907043457,10.848101615905762,200
PW_XT,0,MATH,0,heldout_templates,True,,,0.0,,100
PW_XT,0,MATH,1,heldout_templates,True,4.801986453902745,1.2414433599601873,1.9386749267578125,13.51713752746582,100
PW_XT,0,MATH,2,heldout_templates,True,6.567213376424238,1.2592920610456677,3.5492947101593018,20.494407653808594,100
PW_XT,0,MATH,3,heldout_templates,True,4.033922396238266,1.2814017430629623,6.3241353034973145,7.915024280548096,100
PW_XT,0,MATH,4,heldout_templates,True,5.569622265201101,1.3914668893017066,8.345298767089844,10.535737037658691,100
PW_XT,0,MATH,5,heldout_templates,True,6.2094101045721,1.4010396529010736,8.168164253234863,9.331565856933594,100
PW_XT,0,MATH,6,heldout_templates,True,6.886069209241688,1.3350688649820264,10.557168006896973,9.823126792907715,100
PW_XT,0,MATH,7,heldout_templates,True,7.261180585959963,1.4097277268995285,10.08436393737793,10.33376693725586,100
PW_XT,0,MATH,8,heldout_templates,True,8.489937592745253,1.3674230398927907,10.023364067077637,12.667879104614258,100
PW_XT,0,MATH,9,heldout_templates,True,9.257719439832789,1.3069287566619066,10.286796569824219,16.31068992614746,100
PW_XT,0,MATH,10,heldout_templates,True,10.758956151641495,1.2321776356355956,11.762979507446289,20.05598258972168,100
PW_XT,0,MATH,11,heldout_templates,True,10.648707176667363,1.1963982843294731,15.184937477111816,16.429121017456055,100
PW_XT,0,MATH,12,heldout_templates,True,12.0078236996211,1.1792866421476869,17.1408634185791,23.963571548461914,100
PW_XT,0,MATH,13,heldout_templates,True,14.034505550443429,1.1492871566400649,17.81455421447754,27.411426544189453,100
PW_XT,0,MATH,14,heldout_templates,True,16.071718554418087,1.12731258973376,22.468700408935547,30.750064849853516,100
PW_XT,0,MATH,15,heldout_templates,True,17.34441860026558,1.1120428037032506,23.454195022583008,35.349185943603516,100
PW_XT,0,MATH,16,heldout_templates,True,25.00547932247136,1.2011236016687943,22.606544494628906,31.476041793823242,100
PW_XT,0,MATH,17,heldout_templates,True,28.213664002192935,1.3219374583308454,25.653480529785156,27.676509857177734,100
